PG.ProteinAccessions	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	PG.Qvalue	[1] hela_DIA9_S1-A9_1_9613.d.PG.Quantity	[2] hela_DIA10_S1-A10_1_9640.d.PG.Quantity	[3] hela_DIA11_S1-A11_1_9667.d.PG.Quantity	[4] hela_DIA12_S1-A1_1_9711.d.PG.Quantity	[5] hela_DIA13_S1-A2_1_9731.d.PG.Quantity	[6] hela_DIA1_S1-A5_1_9193.d.PG.Quantity	[7] hela_DIA2_S1-A6_1_9227.d.PG.Quantity	[8] hela_DIA3_S1-A1_1_9268.d.PG.Quantity	[9] hela_DIA4_S1-A2_1_9308.d.PG.Quantity	[10] hela_DIA5_S1-A3_1_9353.d.PG.Quantity	[11] hela_DIA6_S1-A6_1_9491.d.PG.Quantity	[12] hela_DIA7_S1-A7_1_9531.d.PG.Quantity	[13] hela_DIA8_S1-A8_1_9571.d.PG.Quantity
Q8N6R0	METTL13	eEF1A lysine and N-terminal methyltransferase	EFNMT_HUMAN	0	205.8857422	189.5480652	167.175766	183.2282562	222.734314	235.1051636	204.6616669	183.5641327	171.1043091	179.6461334	189.5540466	181.5170898	179.4485168
Q8N6T3	ARFGAP1	ADP-ribosylation factor GTPase-activating protein 1	ARFG1_HUMAN	0	307.3009949	271.4555969	285.5038452	242.8779297	192.2906799	320.5774536	321.9301758	300.7020569	316.4096985	309.9862976	262.2887573	274.487793	268.1167908
Q8N6T7	SIRT6	NAD-dependent protein deacylase sirtuin-6	SIR6_HUMAN	0	284.7599487	376.4996948	311.8078918	118.5787125	112.7185593	60.05044937	79.71717072	138.2754059	148.4322357	194.3538513	192.041153	232.9598389	256.85849
Q8N726	CDKN2A	Tumor suppressor ARF	ARF_HUMAN	0	532.6790161	470.6374817	483.6376343	680.991272	543.9122314	610.5099487	540.9807129	346.625061	470.3998108	380.5271606	382.2260742	456.8648987	418.2224426
Q8N766	EMC1	ER membrane protein complex subunit 1	EMC1_HUMAN	0	1034.085327	1000.930298	1009.683777	912.9005737	1016.949341	971.5794067	896.4216919	1125.337646	1140.435425	1073.779541	981.8858643	1062.238403	1049.369751
Q8N7H5	PAF1	RNA polymerase II-associated factor 1 homolog	PAF1_HUMAN	0	718.3687134	706.4656982	697.4194336	656.1865234	633.1896362	654.5354614	664.6624756	695.1567993	642.0596924	674.1900024	668.5308228	618.5869751	643.053894
Q8N7R7	CCNYL1	Cyclin-Y-like protein 1	CCYL1_HUMAN	0.000474458	182.6964722	160.9524994	175.5196381	132.2116699	154.0408173	231.0061798	152.127655	202.4593506	90.41356659	124.8008499	146.4069824	146.6277771	160.0256348
Q8N806	UBR7	Putative E3 ubiquitin-protein ligase UBR7	UBR7_HUMAN	0	281.5743713	278.8625488	290.2167358	368.4065857	439.3807678	341.5774231	322.0957642	311.0432434	342.1444397	304.296814	321.8624573	294.4172974	282.157196
Q8N884	CGAS	Cyclic GMP-AMP synthase	CGAS_HUMAN	0	163.6241913	156.4835663	177.7919159	158.6590424	121.4960251	147.786377	142.9158783	129.5968628	140.5731659	153.3728333	135.6167297	131.1886292	159.4902954
Q8N8A2	ANKRD44	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B	ANR44_HUMAN	0.000319744	60.16786194	67.73160553	66.54100037	49.30525208	50.14299774	49.0724678	46.30744171	59.83615875	72.33652496	61.21165085	63.15962219	65.47162628	69.76600647
Q8N8A6	DDX51	ATP-dependent RNA helicase DDX51	DDX51_HUMAN	0	430.8978271	399.0285034	397.8924255	347.1824646	329.1724854	390.1316223	361.7073669	301.0003357	328.8062439	298.6751709	342.1420593	392.394989	355.2862244
Q8N8N7	PTGR2	Prostaglandin reductase 2	PTGR2_HUMAN	0	129.4518585	131.1375122	173.8341217	108.4885178	92.30968475	143.381546	118.5862503	142.0885315	103.9015045	90.28832245	96.65423584	111.0691071	117.5299606
Q8N8Q9	NIPA2	Magnesium transporter NIPA2	NIPA2_HUMAN	0	46.42656708	42.27485275	33.50394058	54.33364487	32.85482788	22.95793343	26.9663868	14.45849991	NaN	31.63765335	31.54876137	NaN	48.15962219
Q8N8R5	C2orf69	Mitochondrial protein C2orf69	CB069_HUMAN	0	162.1228485	113.38871	176.5505524	150.4593506	144.6869659	144.9099731	128.5495911	128.7843475	122.0178223	163.5240479	135.5257568	115.5929184	121.3356247
Q8N8S7	ENAH	Protein enabled homolog	ENAH_HUMAN	0	506.787384	495.1433716	519.7982178	565.1853638	532.6554565	467.8163452	418.404541	436.4054565	485.8805237	466.3556213	459.9425049	467.1392212	456.3024902
Q8N8Z6	DCBLD1	"Discoidin, CUB and LCCL domain-containing protein 1"	DCBD1_HUMAN	0	78.38732147	70.80120087	73.28086853	99.18112946	109.9506378	133.8985748	112.7661209	78.79608154	58.74307632	74.46098328	56.48179626	57.41094208	76.57388306
Q8N954	GPATCH11	G patch domain-containing protein 11	GPT11_HUMAN	0	518.5704346	514.3970947	587.2059326	351.413147	377.237915	296.1367798	258.7859497	372.491272	311.3205261	353.857666	339.3960266	354.6850891	371.0768127
Q8N961	ABTB2	Ankyrin repeat and BTB/POZ domain-containing protein 2	ABTB2_HUMAN	0.00094518	131.5083008	114.1871872	127.2043839	74.71825409	119.5504303	125.9285202	120.1534271	86.40158844	76.24543762	94.37212372	76.55851746	68.07752228	99.8265686
Q8N983	MRPL43	"39S ribosomal protein L43, mitochondrial"	RM43_HUMAN	0	552.0343018	565.3339844	519.7444458	434.791687	393.5166321	402.1588135	373.6921692	467.2591858	459.2931213	433.4683533	409.3967896	474.3762207	473.8984985
Q8N999	C12orf29	Uncharacterized protein C12orf29	CL029_HUMAN	0	144.7888641	131.7060852	138.3206787	105.5601654	96.64871216	80.63780212	55.41666412	114.6693573	82.12798309	99.4582901	91.91806793	109.8048172	115.8930511
Q8N9B5	JMY	Junction-mediating and -regulatory protein	JMY_HUMAN	0	91.54020691	124.4863892	97.37569427	111.5985489	138.7462616	130.437088	132.6560974	103.2736664	133.0863953	80.58826447	64.8219986	82.44825745	107.5230713
Q8N9M1	C19orf47	Uncharacterized protein C19orf47	CS047_HUMAN	0	80.72324371	83.48288727	87.30185699	97.93491364	95.52245331	101.9980774	100.5248566	72.95797729	88.24939728	80.23336029	78.97220612	73.3795929	80.1825943
Q8N9N2	ASCC1	Activating signal cointegrator 1 complex subunit 1	ASCC1_HUMAN	0	380.258606	342.0447998	395.9166565	324.0414124	268.6009216	275.6429443	226.6775665	297.9024963	306.1806335	305.6494751	352.9476624	352.1881104	339.5215454
Q8N9N7	LRRC57	Leucine-rich repeat-containing protein 57	LRC57_HUMAN	0	455.9740601	463.7073669	455.7254639	514.3445435	487.0878296	475.0213623	406.3428345	493.8059692	471.844574	473.835083	480.8409119	458.5151367	479.2759705
Q8N9N8	EIF1AD	Probable RNA-binding protein EIF1AD	EIF1A_HUMAN	0	127.4392624	157.9785614	102.0973358	136.2537231	145.9972076	115.5076904	127.7465744	112.764473	124.8721695	101.3594971	119.2083588	129.7635651	120.7366333
Q8N9T8	KRI1	Protein KRI1 homolog	KRI1_HUMAN	0	85.2328949	108.4476013	95.30381775	121.6900406	169.1370239	129.2289734	101.7180634	124.9464035	108.0229874	112.4230118	128.6084442	101.6662521	96.95600891
Q8N9V3	WDSUB1	"WD repeat, SAM and U-box domain-containing protein 1"	WSDU1_HUMAN	0	28.61323357	52.2892189	42.47010803	43.73217773	33.30961609	34.04955673	24.85360336	37.20952606	46.95127106	45.0948143	NaN	37.92987823	39.38903046
Q8NAF0	ZNF579	Zinc finger protein 579	ZN579_HUMAN	0	223.9083862	266.5145874	235.2705383	101.391571	150.9914093	179.6144867	158.5852203	193.7330627	171.4944611	177.2065887	188.3120117	185.5188751	185.2944336
Q8NAP3	ZBTB38	Zinc finger and BTB domain-containing protein 38	ZBT38_HUMAN	0.000160565	48.97436523	25.74544334	61.37493515	50.63050842	71.91670227	57.58600235	50.43481064	34.29358673	48.62316513	36.09016037	34.60974503	41.45446396	37.76169586
Q8NAT1	POMGNT2	"Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2"	PMGT2_HUMAN	0	118.0741653	95.2682724	143.9802246	90.53392029	121.8723907	74.82505798	63.71518326	100.2758942	90.8853302	71.57556152	NaN	88.48827362	106.1925125
Q8NAV1	PRPF38A	Pre-mRNA-splicing factor 38A	PR38A_HUMAN	0	907.5215454	852.4447021	897.2694702	858.2352905	784.2587891	876.2027588	757.4840088	838.2767944	814.7265015	842.225708	887.3185425	824.7724609	893.1723022
Q8NB16	MLKL	Mixed lineage kinase domain-like protein	MLKL_HUMAN	0	136.3016052	150.9041748	136.8964233	118.6606674	115.9031754	131.346344	121.5855408	153.6225739	124.9861298	108.4701157	114.8021469	125.2620468	122.8198242
Q8NB37	GATD1	Glutamine amidotransferase-like class 1 domain-containing protein 1	GALD1_HUMAN	0	183.8824158	187.2815552	161.2400818	175.9728394	219.5595245	201.3998413	154.9308472	152.8307648	167.1355896	168.1720886	168.709671	114.9768753	155.2785187
Q8NB46	ANKRD52	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C	ANR52_HUMAN	0	91.72810364	103.9485168	89.18087006	66.63050079	95.37284851	96.49258423	94.38991547	85.32245636	77.25720978	81.54602814	81.4850769	88.19465637	80.46643829
Q8NB49	ATP11C	Phospholipid-transporting ATPase IG	AT11C_HUMAN	0	168.0520325	189.8642883	187.7468414	165.955307	175.2074127	162.0184326	188.2038727	145.4857025	171.4627991	153.9291687	154.8328552	172.7405243	160.3908081
Q8NB78	KDM1B	Lysine-specific histone demethylase 2	KDM1B_HUMAN	0	103.2056427	116.960022	105.0679092	85.32210541	77.38469696	60.58494568	61.81306458	55.7056427	58.30157471	61.79692841	79.1619339	61.13576889	83.71936798
Q8NB90	SPATA5	Ribosome biogenesis protein SPATA5	SPAT5_HUMAN	0	3317.752686	3344.660645	3361.117188	3031.303467	2937.893799	2817.057617	2629.534424	3065.425293	3185.262207	2913.314941	3094.494385	3207.554932	3243.186279
Q8NB91	FANCB	Fanconi anemia group B protein	FANCB_HUMAN	0	82.48683929	78.87221527	84.39633179	69.17064667	78.42486572	77.89814758	65.67151642	57.96934891	59.36548615	77.21910858	95.2609787	70.72335815	67.92514038
Q8NBA8	DTWD2	tRNA-uridine aminocarboxypropyltransferase 2	DTWD2_HUMAN	0	165.0764313	133.0036774	153.7405853	150.2262726	137.5214844	102.2097015	116.2674179	91.74879456	75.80369568	112.1537628	135.0970001	130.9698792	156.8890228
Q8NBF2	NHLRC2	NHL repeat-containing protein 2	NHLC2_HUMAN	0	411.7209167	435.0941772	487.501709	322.9759827	323.1446533	296.2624817	323.8728638	333.1418762	347.6349182	386.7466125	366.7736816	378.7745056	432.3476868
Q8NBF6	AVL9	Late secretory pathway protein AVL9 homolog	AVL9_HUMAN	0	NaN	202.1863251	NaN	156.9207001	154.9968109	115.7209625	135.1176453	123.9816666	136.7421417	166.1071014	180.4380798	162.0311584	200.4236145
Q8NBI5	SLC43A3	Equilibrative nucleobase transporter 1	S43A3_HUMAN	0	248.1361237	228.8905945	182.7329407	NaN	NaN	NaN	NaN	203.9712219	140.1330109	263.8079834	194.0991669	196.5217438	233.8900909
Q8NBI6	XXYLT1	Xyloside xylosyltransferase 1	XXLT1_HUMAN	0	106.4841614	115.096344	124.1740265	106.6378403	97.82406616	89.94060516	89.539505	100.7511215	93.31917572	102.2510681	108.7737808	102.4908066	100.5315781
Q8NBJ4	GOLM1	Golgi membrane protein 1	GOLM1_HUMAN	0	158.595047	178.3717957	135.2472382	143.4770355	134.6691284	199.5907135	141.7210846	128.4673462	155.2169037	147.7437592	134.3399048	172.3385162	134.8203888
Q8NBJ5	COLGALT1	Procollagen galactosyltransferase 1	GT251_HUMAN	0	1921.677124	1918.470337	1939.56665	1507.520508	1690.623413	1669.592896	1638.85498	1912.580933	1950.675049	1890.285522	1902.285034	2027.588135	1873.29541
Q8NBJ7	SUMF2	Inactive C-alpha-formylglycine-generating enzyme 2	SUMF2_HUMAN	0	198.6587524	192.968811	209.5533752	180.403595	248.4948425	197.3928986	178.9569702	195.9932098	200.7893219	214.1757507	187.0495605	171.752594	189.9134979
Q8NBK3	SUMF1	Formylglycine-generating enzyme	SUMF1_HUMAN	0	105.8120651	111.7195587	101.2471008	126.9891968	118.7204742	100.6704636	104.5924454	117.1992416	103.9057236	105.3208084	82.12937164	103.6789169	104.6795349
Q8NBL1	POGLUT1	Protein O-glucosyltransferase 1	PGLT1_HUMAN	0	324.87323	309.7469177	261.3599548	225.2922516	195.4408875	204.2855988	238.0957794	263.2246399	214.0118408	249.4917908	241.2195129	248.8447266	265.825531
Q8NBM4	UBAC2	Ubiquitin-associated domain-containing protein 2	UBAC2_HUMAN	0	175.1324158	150.8974762	163.2380524	154.7601166	150.7862244	132.4135895	136.8624268	166.3276672	163.9577637	157.0473328	163.1707916	157.3431396	170.5733337
Q8NBM8	PCYOX1L	Prenylcysteine oxidase-like	PCYXL_HUMAN	0	154.3910522	119.7906723	99.52597809	103.0420303	115.8250122	166.8587799	145.6347656	183.3157043	140.3901062	141.2173004	NaN	154.8405914	116.0797043
Q8NBN3	TMEM87A	Transmembrane protein 87A	TM87A_HUMAN	0	326.3863831	345.9817505	297.3455505	342.0759583	311.4604187	343.2493286	356.9735718	364.7193909	381.4541321	302.7923889	306.3192139	314.0629272	303.9729614
Q8NBN7	RDH13	Retinol dehydrogenase 13	RDH13_HUMAN	0	225.4899445	210.8969269	228.559967	163.4014435	100.8092422	92.60997772	99.6882019	141.1044006	175.1051636	158.4249268	151.8056335	190.3262482	155.9213257
Q8NBP0	TTC13	Tetratricopeptide repeat protein 13	TTC13_HUMAN	0.00726093	43.84431839	NaN	44.66390228	68.66320801	NaN	59.13663483	55.00765991	87.1053772	51.2229805	42.68522644	54.04331589	47.89260483	38.37473679
Q8NBP7	PCSK9	Proprotein convertase subtilisin/kexin type 9	PCSK9_HUMAN	0	128.4611664	136.6685944	145.4088898	66.94554901	111.1318817	118.2031174	79.10778809	109.6283722	129.3222656	123.4041595	112.5569839	129.8724518	124.1288376
Q8NBQ5	HSD17B11	Estradiol 17-beta-dehydrogenase 11	DHB11_HUMAN	0	168.1894379	175.0991974	170.2572174	145.5235748	138.4032898	163.0517426	125.5626907	159.3398743	154.644516	160.6915588	181.2181091	149.4759827	168.4105225
Q8NBS9	TXNDC5	Thioredoxin domain-containing protein 5	TXND5_HUMAN	0	2650.170654	2591.309082	2378.29126	2466.836426	2197.00415	2373.500244	1910.032837	2250.134033	2383.423096	2468.483398	2386.723877	2411.848389	2441.296387
Q8NBT0	POC1A	POC1 centriolar protein homolog A	POC1A_HUMAN	0.003277665	33.54875946	NaN	NaN	53.31829834	45.34135818	40.47261429	69.77293396	31.00997734	35.94284439	15.44646358	34.35136414	NaN	32.92765045
Q8NBT2	SPC24	Kinetochore protein Spc24	SPC24_HUMAN	0	95.93991089	120.969429	98.78250122	86.84030151	98.12680817	138.6858215	92.9546051	120.8459091	97.73429108	108.9088745	104.8772888	101.5564041	114.3228378
Q8NBU5	ATAD1	Outer mitochondrial transmembrane helix translocase	ATAD1_HUMAN	0	1198.269287	1036.957153	1011.860962	1061.860718	1196.778076	877.8267212	873.432373	880.5397339	919.8554688	935.8370361	955.4158936	967.6012573	1173.695435
Q8NBW4	SLC38A9	Neutral amino acid transporter 9	S38A9_HUMAN	0	102.2591019	78.83072662	83.51145935	135.3067932	188.8842163	129.747757	160.2460938	69.90039063	81.68365479	72.45101166	71.39688873	86.19812012	79.84811401
Q8NBX0	SCCPDH	Saccharopine dehydrogenase-like oxidoreductase	SCPDL_HUMAN	0	794.8500366	827.1016846	827.2434692	653.3337402	567.5700073	570.0681763	508.2211914	689.9819336	733.8400879	694.3885498	667.927002	698.5284424	717.7197266
Q8NBZ0	INO80E	INO80 complex subunit E	IN80E_HUMAN	0	112.028923	109.8907242	149.0452271	155.7188721	126.4013519	82.26261139	97.55791473	107.1421432	87.50141144	102.40345	96.47758484	82.5165863	115.6389236
Q8NC42	RNF149	E3 ubiquitin-protein ligase RNF149	RN149_HUMAN	0	166.5652008	65.32881927	23.65388298	NaN	NaN	65.61529541	78.83083344	118.5073395	83.39290619	89.2930069	92.03132629	84.55473328	89.29265594
Q8NC44	RETREG2	Reticulophagy regulator 2	RETR2_HUMAN	0	165.4073029	96.36654663	116.9199371	110.5391312	124.0223312	100.9073563	106.3537598	98.43635559	115.021553	78.03128815	94.38865662	110.1018448	82.99570465
Q8NC51	SERBP1	Plasminogen activator inhibitor 1 RNA-binding protein	PAIRB_HUMAN	0	3312.563965	3142.763916	3133.063721	3489.356934	3554.310791	3046.263672	2938.248291	2907.223389	2767.940674	3142.193848	2959.428711	2927.833252	3121.539551
Q8NC56	LEMD2	LEM domain-containing protein 2	LEMD2_HUMAN	0	240.4665985	246.6239624	260.8145752	186.5653687	159.4052582	190.1161499	183.9405212	220.2606049	220.6533203	213.1546783	248.947525	230.4542236	232.9109802
Q8NC60	NOA1	Nitric oxide-associated protein 1	NOA1_HUMAN	0	229.2382202	247.2739563	250.8797607	279.334198	299.4852295	288.3087158	212.3170471	208.1021881	218.5388184	231.8379059	250.8720398	252.5618134	236.9819031
Q8NC96	NECAP1	Adaptin ear-binding coat-associated protein 1	NECP1_HUMAN	0	687.2879028	759.9677124	785.1638184	569.4160156	623.6638184	658.0861206	652.8829956	536.6777344	687.2504272	665.8175049	723.1617432	628.1764526	649.3059082
Q8NCA5	FAM98A	Protein FAM98A	FA98A_HUMAN	0	306.3877258	377.7452393	348.8912964	141.5492859	109.3545837	206.7893524	196.9792786	308.239563	311.0933228	258.0193176	220.0860748	319.5670776	293.2692871
Q8NCC3	PLA2G15	Phospholipase A2 group XV	PAG15_HUMAN	0	70.76702881	45.81587982	41.84526062	46.97064972	51.51001358	46.21017838	51.44337463	49.34946442	40.37516022	43.10695648	49.15730286	37.65247726	48.2861824
Q8NCE0	TSEN2	tRNA-splicing endonuclease subunit Sen2	SEN2_HUMAN	0	175.1818695	141.7159271	140.8533325	181.9863434	157.2292786	114.3115845	124.2600632	179.6743774	142.7892761	146.7198334	140.0428009	109.6090469	163.468277
Q8NCE2	MTMR14	Myotubularin-related protein 14	MTMRE_HUMAN	0	140.7319641	144.355545	163.1017303	97.63312531	114.5761566	89.5517807	85.5453949	111.9483185	79.66437531	100.0378494	163.2828217	114.9977722	132.6506958
Q8NCF5	NFATC2IP	NFATC2-interacting protein	NF2IP_HUMAN	0	184.1932526	204.6859894	194.2650757	180.4248962	169.5595703	153.7616882	154.4377747	176.5103607	172.1416931	155.7351837	160.5923615	189.3666382	173.5456543
Q8NCG7	DAGLB	Diacylglycerol lipase-beta	DGLB_HUMAN	0	604.242981	491.7727051	593.175415	457.8772888	631.8549194	460.1251831	445.1634521	477.7957764	555.3720703	465.6213074	406.4856567	572.7254028	435.7214355
Q8NCH0	CHST14	Carbohydrate sulfotransferase 14	CHSTE_HUMAN	0	219.0762329	221.7471924	223.1964264	160.2645569	156.1011047	135.4277496	131.5142822	181.3028412	199.989975	197.0650024	188.1638794	214.7985687	199.7254639
Q8NCM8	DYNC2H1	Cytoplasmic dynein 2 heavy chain 1	DYHC2_HUMAN	0	72.00801849	83.13565826	86.85568237	69.65395355	54.39588928	50.94789886	50.51630402	62.82276535	60.20532227	61.27116394	62.26958084	69.48020935	63.95458984
Q8NCN4	RNF169	E3 ubiquitin-protein ligase RNF169	RN169_HUMAN	0.000319744	149.295517	128.3214569	138.6926727	128.5489197	133.3710938	124.1719208	82.74655151	122.0621338	135.0575714	116.1138306	104.7982254	114.4742126	110.374321
Q8NCN5	PDPR	"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial"	PDPR_HUMAN	0	437.4333496	475.3785095	445.6485291	449.5227661	433.2288818	352.1937561	327.209259	371.9399414	360.9948425	362.3331604	375.5712585	406.9181519	450.5831909
Q8NCW5	NAXE	NAD(P)H-hydrate epimerase	NNRE_HUMAN	0	715.03125	664.8728638	696.973938	671.4979858	675.4890747	675.0821533	764.7070313	759.4561768	680.796936	618.2282715	636.989502	685.3991089	701.2548218
Q8ND04	SMG8	Nonsense-mediated mRNA decay factor SMG8	SMG8_HUMAN	0	319.2635803	364.1955261	331.046051	267.8872681	272.5180664	219.3964996	252.1598053	242.3796539	245.7871704	255.821228	252.6406403	287.6445618	324.9136047
Q8ND24	RNF214	RING finger protein 214	RN214_HUMAN	0	104.7277298	94.60643005	118.6477432	91.3879776	113.6238632	93.52842712	104.0660629	80.49399567	104.8723145	115.5967941	111.9435806	91.69033051	100.3683395
Q8ND30	PPFIBP2	Liprin-beta-2	LIPB2_HUMAN	0	504.5708923	544.8494263	495.3418579	459.7639465	518.4356079	477.4881592	386.5759583	461.1531982	488.2344971	434.260437	487.9797058	560.1793823	474.9738464
Q8ND56	LSM14A	Protein LSM14 homolog A	LS14A_HUMAN	0	503.7473755	469.7611389	452.7896729	344.6567078	363.7003479	368.8703918	436.7018433	415.8718262	479.0198669	423.0398254	473.022522	445.3162842	461.7087097
Q8ND76	CCNY	Cyclin-Y	CCNY_HUMAN	0	118.4100952	102.3053589	98.34685516	90.73807526	122.8790588	94.24829865	92.96721649	112.2575607	84.46897888	89.94762421	115.0888672	77.86067963	92.58056641
Q8NDA8	MROH1	Maestro heat-like repeat-containing protein family member 1	MROH1_HUMAN	0	151.2546387	156.7457275	163.4517975	91.09944916	110.6466141	68.39104462	87.09759521	118.4693832	107.2477264	140.3091888	139.192276	165.4247589	148.9921875
Q8NDD1	C1orf131	Uncharacterized protein C1orf131	CA131_HUMAN	0.002190581	NaN	NaN	NaN	63.2531662	59.09463501	69.71003723	82.29172516	34.8807106	NaN	NaN	51.53334045	NaN	NaN
Q8NDF8	TENT4B	Terminal nucleotidyltransferase 4B	PAPD5_HUMAN	0.001100802	25.61180305	30.68857384	49.09564972	30.29388809	37.81364059	NaN	NaN	26.20646477	18.62227821	NaN	30.79333115	37.08769226	38.07023239
Q8NDH3	NPEPL1	Probable aminopeptidase NPEPL1	PEPL1_HUMAN	0	295.8729248	295.3589478	268.3862	192.164917	194.1585541	186.5284119	169.9207458	226.668045	234.2302094	234.0476685	227.4284821	241.0329895	238.5928955
Q8NDI1	EHBP1	EH domain-binding protein 1	EHBP1_HUMAN	0	54.57556152	65.42333221	40.29950714	38.13759995	60.20478439	41.15726852	37.23976517	43.81991577	35.90971375	35.40972137	37.62947083	31.7580471	44.44463348
Q8NDT2	RBM15B	Putative RNA-binding protein 15B	RB15B_HUMAN	0	758.7601929	684.6853027	594.2628174	515.3986206	452.8853149	549.3066406	429.0808411	645.4006958	536.588562	582.3552246	577.9367065	576.1001587	606.8048096
Q8NDX5	PHC3	Polyhomeotic-like protein 3	PHC3_HUMAN	0	124.1171951	120.3217163	107.7639313	105.1316071	90.25415802	85.14616394	85.91181183	99.95005798	88.25442505	97.77237701	102.7444763	124.2521591	112.6541595
Q8NDZ4	DIPK2A	Divergent protein kinase domain 2A	DIK2A_HUMAN	0	170.6558075	184.9874115	175.6580963	118.7683487	133.0117645	115.464386	108.4537048	134.8858337	140.8372498	135.6833344	145.6634979	152.3080597	168.3194275
Q8NE01	CNNM3	Metal transporter CNNM3	CNNM3_HUMAN	0	190.8101196	174.4812164	188.3957214	153.6172485	140.0582733	109.4465942	88.59324646	148.4924011	153.1132507	151.0873566	176.6483307	171.1942596	191.9180603
Q8NE71	ABCF1	ATP-binding cassette sub-family F member 1	ABCF1_HUMAN	0	1846.494995	2061.950684	1934.162476	1850.949707	1931.268921	2078.449219	2024.618408	2002.832886	2096.791748	1924.116577	1892.721924	1906.91394	1786.947754
Q8NE86	MCU	"Calcium uniporter protein, mitochondrial"	MCU_HUMAN	0	354.2034607	339.216095	328.9108276	361.1233215	379.8037415	310.9494934	350.4577026	304.7814331	303.444397	310.76651	306.7807312	330.7528381	326.2395935
Q8NEB9	PIK3C3	Phosphatidylinositol 3-kinase catalytic subunit type 3	PK3C3_HUMAN	0	157.9919128	125.0756454	146.3957062	119.5042648	148.2218933	91.53264618	130.9330444	143.0894318	146.7149963	145.0366211	147.8410797	122.7273102	133.0787506
